FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(Cifras preliminares)"
2020-03-04,04,Miércoles,2020-03,2020,STC,L4,,,97350.0
2020-03-04,04,Miércoles,2020-03,2020,STC,L5,,,153189.0
2020-03-05,05,Jueves,2020-03,2020,STC,L1,,,739258.0
2020-03-05,05,Jueves,2020-03,2020,STC,L2,,,788136.0
2020-03-05,05,Jueves,2020-03,2020,STC,LB,,,461879.0
2020-03-05,05,Jueves,2020-03,2020,STC,L12,,,466046.0
2020-03-06,06,Viernes,2020-03,2020,STC,L1,,,758938.0
2020-03-06,06,Viernes,2020-03,2020,STC,L2,,,874324.0
2020-03-06,06,Viernes,2020-03,2020,STC,L3,,,763522.0
2020-03-06,06,Viernes,2020-03,2020,STC,L6,,,169779.0
2020-03-06,06,Viernes,2020-03,2020,STC,L9,,,356980.0
2020-03-07,07,Sábado,2020-03,2020,STC,L1,,,648204.0
2020-03-07,07,Sábado,2020-03,2020,STC,L2,,,747252.0
2020-03-07,07,Sábado,2020-03,2020,STC,L5,,,121391.0
2020-03-07,07,Sábado,2020-03,2020,STC,L9,,,295624.0
2020-03-07,07,Sábado,2020-03,2020,STC,L12,,,330702.0
2020-03-08,08,Domingo,2020-03,2020,STC,L3,,,339738.0
2020-03-08,08,Domingo,2020-03,2020,STC,L6,,,71991.0
2020-03-08,08,Domingo,2020-03,2020,STC,L7,,,147488.0
2020-03-08,08,Domingo,2020-03,2020,STC,L9,,,177175.0
2020-03-08,08,Domingo,2020-03,2020,STC,LA,,,127306.0
2020-03-08,08,Domingo,2020-03,2020,STC,LB,,,276264.0
2020-03-09,09,Lunes,2020-03,2020,STC,L3,,,486684.0
2020-03-09,09,Lunes,2020-03,2020,STC,L6,,,102849.0
2020-03-09,09,Lunes,2020-03,2020,STC,L9,,,236854.0
2020-03-10,10,Martes,2020-03,2020,STC,L1,,,723588.0
2020-03-10,10,Martes,2020-03,2020,STC,L2,,,793383.0
2020-03-10,10,Martes,2020-03,2020,STC,L5,,,170172.0
2020-03-10,10,Martes,2020-03,2020,STC,LA,,,265984.0
2020-03-10,10,Martes,2020-03,2020,STC,L12,,,465459.0
2020-03-11,11,Miércoles,2020-03,2020,STC,L2,,,807048.0
2020-03-11,11,Miércoles,2020-03,2020,STC,L6,,,164421.0
2020-03-11,11,Miércoles,2020-03,2020,STC,LA,,,262778.0
2020-03-12,12,Jueves,2020-03,2020,STC,L1,,,584741.0
2020-03-12,12,Jueves,2020-03,2020,STC,L4,,,101251.0
2020-03-12,12,Jueves,2020-03,2020,STC,LB,,,474889.0
2020-03-13,13,Viernes,2020-03,2020,STC,L1,,,609304.0
2020-03-13,13,Viernes,2020-03,2020,STC,L9,,,410823.0
2020-03-13,13,Viernes,2020-03,2020,STC,LA,,,272696.0
2020-03-14,14,Sábado,2020-03,2020,STC,L7,,,211590.0
2020-03-14,14,Sábado,2020-03,2020,STC,L8,,,332790.0
2020-03-14,14,Sábado,2020-03,2020,STC,L9,,,298558.0
2020-03-15,15,Domingo,2020-03,2020,STC,L5,,,77380.0
2020-03-15,15,Domingo,2020-03,2020,STC,L7,,,116601.0
2020-03-15,15,Domingo,2020-03,2020,STC,L8,,,243497.0
2020-03-15,15,Domingo,2020-03,2020,STC,LA,,,125362.0
2020-03-15,15,Domingo,2020-03,2020,STC,LB,,,275983.0
2020-03-15,15,Domingo,2020-03,2020,STC,L12,,,205983.0
2020-03-16,16,Lunes,2020-03,2020,STC,L1,,,599547.0
2020-03-16,16,Lunes,2020-03,2020,STC,L2,,,368219.0
2020-03-16,16,Lunes,2020-03,2020,STC,LA,,,140517.0
2020-03-17,17,Martes,2020-03,2020,STC,L4,,,82559.0
2020-03-17,17,Martes,2020-03,2020,STC,L5,,,297387.0
2020-03-18,18,Miércoles,2020-03,2020,STC,L1,,,575152.0
2020-03-18,18,Miércoles,2020-03,2020,STC,L2,,,629271.0
2020-03-18,18,Miércoles,2020-03,2020,STC,L3,,,566769.0
2020-03-18,18,Miércoles,2020-03,2020,STC,L7,,,274415.0
2020-03-18,18,Miércoles,2020-03,2020,STC,L8,,,366387.0
2020-03-18,18,Miércoles,2020-03,2020,STC,L9,,,282046.0
2020-03-18,18,Miércoles,2020-03,2020,STC,LA,,,227683.0
2020-03-19,19,Jueves,2020-03,2020,STC,L6,,,123485.0
2020-03-19,19,Jueves,2020-03,2020,STC,L9,,,248371.0
2020-03-19,19,Jueves,2020-03,2020,STC,LA,,,218908.0
2020-03-19,19,Jueves,2020-03,2020,STC,L12,,,405667.0
2020-03-20,20,Viernes,2020-03,2020,STC,L1,,,534593.0
2020-03-20,20,Viernes,2020-03,2020,STC,L2,,,610536.0
2020-03-20,20,Viernes,2020-03,2020,STC,L3,,,500334.0
2020-03-20,20,Viernes,2020-03,2020,STC,L6,,,119406.0
2020-03-20,20,Viernes,2020-03,2020,STC,L7,,,239010.0
2020-03-21,21,Sábado,2020-03,2020,STC,L2,,,442033.0
2020-03-21,21,Sábado,2020-03,2020,STC,L3,,,366930.0
2020-03-21,21,Sábado,2020-03,2020,STC,L9,,,192512.0
2020-03-21,21,Sábado,2020-03,2020,STC,LB,,,269903.0
2020-03-22,22,Domingo,2020-03,2020,STC,L7,,,77357.0
2020-03-22,22,Domingo,2020-03,2020,STC,L9,,,107260.0
2020-03-22,22,Domingo,2020-03,2020,STC,L12,,,194709.0
2020-03-23,23,Lunes,2020-03,2020,STC,L7,,,177776.0
2020-03-23,23,Lunes,2020-03,2020,STC,L8,,,277204.0
2020-03-24,24,Martes,2020-03,2020,STC,L2,,,417877.0
2020-03-24,24,Martes,2020-03,2020,STC,L3,,,380145.0
2020-03-24,24,Martes,2020-03,2020,STC,L6,,,91230.0
2020-03-24,24,Martes,2020-03,2020,STC,LA,,,195578.0
2020-03-24,24,Martes,2020-03,2020,STC,LB,,,275050.0
2020-03-24,24,Martes,2020-03,2020,STC,L12,,,380854.0
2020-03-25,25,Miércoles,2020-03,2020,STC,L1,,,385899.0
2020-03-25,25,Miércoles,2020-03,2020,STC,LA,,,188326.0
2020-03-26,26,Jueves,2020-03,2020,STC,L5,,,130063.0
2020-03-26,26,Jueves,2020-03,2020,STC,L7,,,165389.0
2020-03-26,26,Jueves,2020-03,2020,STC,L9,,,179914.0
2020-03-27,27,Viernes,2020-03,2020,STC,L4,,,51443.0
2020-03-27,27,Viernes,2020-03,2020,STC,L7,,,160843.0
2020-03-27,27,Viernes,2020-03,2020,STC,LA,,,158954.0
2020-03-28,28,Sábado,2020-03,2020,STC,L1,,,280198.0
2020-03-28,28,Sábado,2020-03,2020,STC,L4,,,43890.0
2020-03-28,28,Sábado,2020-03,2020,STC,L5,,,109493.0
2020-03-28,28,Sábado,2020-03,2020,STC,L7,,,138999.0
2020-03-28,28,Sábado,2020-03,2020,STC,L8,,,193561.0
2020-03-28,28,Sábado,2020-03,2020,STC,LA,,,130555.0
2020-03-29,29,Domingo,2020-03,2020,STC,L2,,,198000.0
2020-03-29,29,Domingo,2020-03,2020,STC,L4,,,28450.0
2020-03-29,29,Domingo,2020-03,2020,STC,L7,,,69238.0
2020-03-29,29,Domingo,2020-03,2020,STC,L9,,,94542.0
2020-03-29,29,Domingo,2020-03,2020,STC,LA,,,86334.0
2020-03-29,29,Domingo,2020-03,2020,STC,L12,,,160545.0
2020-03-30,30,Lunes,2020-03,2020,STC,L2,,,367627.0
2020-03-30,30,Lunes,2020-03,2020,STC,L5,,,124728.0
2020-03-30,30,Lunes,2020-03,2020,STC,L7,,,140737.0
2020-03-31,31,Martes,2020-03,2020,STC,L2,,,340130.0
2020-03-31,31,Martes,2020-03,2020,STC,L3,,,325395.0
2020-03-31,31,Martes,2020-03,2020,STC,L5,,,120722.0
2020-03-31,31,Martes,2020-03,2020,STC,LA,,,144170.0
2020-03-31,31,Martes,2020-03,2020,STC,LB,,,211179.0
2020-04-01,01,Miércoles,2020-04,2020,STC,L2,,,318790.0
2020-04-01,01,Miércoles,2020-04,2020,STC,L4,,,48516.0
2020-04-01,01,Miércoles,2020-04,2020,STC,L9,,,149257.0
2020-04-01,01,Miércoles,2020-04,2020,STC,LA,,,140581.0
2020-04-01,01,Miércoles,2020-04,2020,STC,L12,,,190464.0
2020-04-02,02,Jueves,2020-04,2020,STC,L1,,,279423.0
2020-04-02,02,Jueves,2020-04,2020,STC,LB,,,199811.0
2020-04-02,02,Jueves,2020-04,2020,STC,L12,,,187902.0
2020-04-03,03,Viernes,2020-04,2020,STC,L1,,,324722.0
2020-04-03,03,Viernes,2020-04,2020,STC,L5,,,104477.0
2020-04-03,03,Viernes,2020-04,2020,STC,L6,,,66495.0
2020-04-03,03,Viernes,2020-04,2020,STC,L7,,,115523.0
2020-04-03,03,Viernes,2020-04,2020,STC,L9,,,140361.0
2020-04-03,03,Viernes,2020-04,2020,STC,LB,,,191840.0
2020-04-03,03,Viernes,2020-04,2020,STC,L12,,,167442.0
2020-04-04,04,Sábado,2020-04,2020,STC,L7,,,87323.0
2020-04-04,04,Sábado,2020-04,2020,STC,L8,,,132602.0
2020-04-05,05,Domingo,2020-04,2020,STC,L4,,,17400.0
2020-04-05,05,Domingo,2020-04,2020,STC,L6,,,22080.0
2020-04-06,06,Lunes,2020-04,2020,STC,L1,,,261442.0
2020-04-06,06,Lunes,2020-04,2020,STC,L5,,,87748.0
2020-04-06,06,Lunes,2020-04,2020,STC,LB,,,159629.0
2020-04-07,07,Martes,2020-04,2020,STC,L2,,,218554.0
2020-04-07,07,Martes,2020-04,2020,STC,L4,,,31178.0
2020-04-07,07,Martes,2020-04,2020,STC,L8,,,140097.0
2020-04-07,07,Martes,2020-04,2020,STC,LA,,,118636.0
2020-04-07,07,Martes,2020-04,2020,STC,LB,,,151347.0
2020-04-08,08,Miércoles,2020-04,2020,STC,L1,,,225527.0
2020-04-08,08,Miércoles,2020-04,2020,STC,L2,,,221498.0
2020-04-08,08,Miércoles,2020-04,2020,STC,L3,,,212754.0
2020-04-08,08,Miércoles,2020-04,2020,STC,L5,,,84311.0
2020-04-08,08,Miércoles,2020-04,2020,STC,L6,,,45614.0
2020-04-08,08,Miércoles,2020-04,2020,STC,L12,,,149242.0
2020-04-09,09,Jueves,2020-04,2020,STC,L6,,,32908.0
2020-04-09,09,Jueves,2020-04,2020,STC,LA,,,76529.0
2020-04-10,10,Viernes,2020-04,2020,STC,LA,,,73585.0
2020-04-10,10,Viernes,2020-04,2020,STC,L12,,,62639.0
2020-04-11,11,Sábado,2020-04,2020,STC,L3,,,118211.0
2020-04-11,11,Sábado,2020-04,2020,STC,L6,,,22148.0
2020-04-11,11,Sábado,2020-04,2020,STC,LB,,,96220.0
2020-04-12,12,Domingo,2020-04,2020,STC,L3,,,93248.0
2020-04-12,12,Domingo,2020-04,2020,STC,L4,,,24050.0
2020-04-12,12,Domingo,2020-04,2020,STC,L8,,,66551.0
2020-04-12,12,Domingo,2020-04,2020,STC,L9,,,49496.0
2020-04-12,12,Domingo,2020-04,2020,STC,LA,,,38699.0
2020-04-12,12,Domingo,2020-04,2020,STC,LB,,,81371.0
2020-04-13,13,Lunes,2020-04,2020,STC,L3,,,209817.0
2020-04-13,13,Lunes,2020-04,2020,STC,L6,,,45626.0
2020-04-13,13,Lunes,2020-04,2020,STC,LA,,,133416.0
2020-04-13,13,Lunes,2020-04,2020,STC,L12,,,178952.0
2020-04-14,14,Martes,2020-04,2020,STC,L3,,,206125.0
2020-04-14,14,Martes,2020-04,2020,STC,L4,,,27285.0
2020-04-14,14,Martes,2020-04,2020,STC,L5,,,85673.0
2020-04-15,15,Miércoles,2020-04,2020,STC,L2,,,230087.0
2020-04-15,15,Miércoles,2020-04,2020,STC,L3,,,217091.0
2020-04-15,15,Miércoles,2020-04,2020,STC,L5,,,82088.0
2020-04-15,15,Miércoles,2020-04,2020,STC,L6,,,51166.0
2020-04-15,15,Miércoles,2020-04,2020,STC,L9,,,115382.0
2020-04-16,16,Jueves,2020-04,2020,STC,L8,,,140870.0
2020-04-17,17,Viernes,2020-04,2020,STC,L2,,,218174.0
2020-04-17,17,Viernes,2020-04,2020,STC,L4,,,30319.0
2020-04-17,17,Viernes,2020-04,2020,STC,L6,,,48429.0
2020-04-17,17,Viernes,2020-04,2020,STC,L9,,,113659.0
2020-04-17,17,Viernes,2020-04,2020,STC,L12,,,145599.0
2020-04-18,18,Sábado,2020-04,2020,STC,L1,,,194115.0
2020-04-18,18,Sábado,2020-04,2020,STC,L5,,,74407.0
2020-04-18,18,Sábado,2020-04,2020,STC,L8,,,112956.0
2020-04-18,18,Sábado,2020-04,2020,STC,L9,,,94919.0
2020-04-18,18,Sábado,2020-04,2020,STC,LB,,,132974.0
2020-04-18,18,Sábado,2020-04,2020,STC,L12,,,128903.0
2020-04-19,19,Domingo,2020-04,2020,STC,L4,,,17456.0
2020-04-19,19,Domingo,2020-04,2020,STC,L5,,,46954.0
2020-04-19,19,Domingo,2020-04,2020,STC,L6,,,18562.0
2020-04-19,19,Domingo,2020-04,2020,STC,L7,,,41065.0
2020-04-19,19,Domingo,2020-04,2020,STC,L8,,,73311.0
2020-04-19,19,Domingo,2020-04,2020,STC,LA,,,62517.0
2020-04-19,19,Domingo,2020-04,2020,STC,LB,,,99323.0
2020-04-20,20,Lunes,2020-04,2020,STC,L1,,,240531.0
2020-04-20,20,Lunes,2020-04,2020,STC,L2,,,215370.0
2020-04-20,20,Lunes,2020-04,2020,STC,L3,,,199248.0
2020-04-20,20,Lunes,2020-04,2020,STC,L4,,,28175.0
2020-04-20,20,Lunes,2020-04,2020,STC,L5,,,83441.0
2020-04-20,20,Lunes,2020-04,2020,STC,L6,,,45787.0
2020-04-20,20,Lunes,2020-04,2020,STC,L7,,,90385.0
2020-04-20,20,Lunes,2020-04,2020,STC,LB,,,159787.0
2020-04-20,20,Lunes,2020-04,2020,STC,L12,,,149024.0
2020-04-21,21,Martes,2020-04,2020,STC,L1,,,211559.0
2020-04-21,21,Martes,2020-04,2020,STC,L5,,,84906.0
2020-04-21,21,Martes,2020-04,2020,STC,L6,,,45810.0
2020-04-22,22,Miércoles,2020-04,2020,STC,L2,,,201711.0
2020-04-22,22,Miércoles,2020-04,2020,STC,L4,,,25962.0
2020-04-22,22,Miércoles,2020-04,2020,STC,L5,,,91719.0
2020-04-22,22,Miércoles,2020-04,2020,STC,L8,,,131476.0
2020-04-22,22,Miércoles,2020-04,2020,STC,L9,,,102489.0
2020-04-22,22,Miércoles,2020-04,2020,STC,L12,,,142905.0
2020-04-23,23,Jueves,2020-04,2020,STC,L1,,,199601.0
2020-04-23,23,Jueves,2020-04,2020,STC,L3,,,195334.0
2020-04-23,23,Jueves,2020-04,2020,STC,L7,,,81323.0
2020-04-23,23,Jueves,2020-04,2020,STC,LB,,,146346.0
2020-04-24,24,Viernes,2020-04,2020,STC,L2,,,204702.0
2020-04-24,24,Viernes,2020-04,2020,STC,L4,,,20794.0
2020-04-24,24,Viernes,2020-04,2020,STC,L6,,,40717.0
2020-04-24,24,Viernes,2020-04,2020,STC,L9,,,95636.0
2020-04-24,24,Viernes,2020-04,2020,STC,L12,,,140230.0
2020-04-25,25,Sábado,2020-04,2020,STC,L1,,,173835.0
2020-04-25,25,Sábado,2020-04,2020,STC,L4,,,17545.0
2020-04-25,25,Sábado,2020-04,2020,STC,L5,,,68872.0
2020-04-25,25,Sábado,2020-04,2020,STC,L7,,,57987.0
2020-04-25,25,Sábado,2020-04,2020,STC,LA,,,84465.0
2020-04-26,26,Domingo,2020-04,2020,STC,L1,,,113185.0
2020-04-26,26,Domingo,2020-04,2020,STC,L5,,,48727.0
2020-04-26,26,Domingo,2020-04,2020,STC,L6,,,17319.0
2020-04-26,26,Domingo,2020-04,2020,STC,L8,,,62022.0
2020-04-26,26,Domingo,2020-04,2020,STC,L9,,,48506.0
2020-04-26,26,Domingo,2020-04,2020,STC,LB,,,74620.0
2020-04-27,27,Lunes,2020-04,2020,STC,L2,,,200406.0
2020-04-27,27,Lunes,2020-04,2020,STC,L4,,,19302.0
2020-04-28,28,Martes,2020-04,2020,STC,L1,,,195336.0
2020-04-28,28,Martes,2020-04,2020,STC,L3,,,191375.0
2020-04-28,28,Martes,2020-04,2020,STC,L6,,,42298.0
2020-04-28,28,Martes,2020-04,2020,STC,L8,,,112016.0
2020-04-28,28,Martes,2020-04,2020,STC,LB,,,123616.0
2020-04-29,29,Miércoles,2020-04,2020,STC,L5,,,70525.0
2020-04-30,30,Jueves,2020-04,2020,STC,L2,,,203636.0
2020-04-30,30,Jueves,2020-04,2020,STC,LA,,,80944.0
2020-05-01,01,Viernes,2020-05,2020,STC,L4,,,18832.0
2020-05-01,01,Viernes,2020-05,2020,STC,L5,,,43454.0
2020-05-01,01,Viernes,2020-05,2020,STC,L7,,,59455.0
2020-05-02,02,Sábado,2020-05,2020,STC,L4,,,17429.0
2020-05-02,02,Sábado,2020-05,2020,STC,L6,,,27990.0
2020-05-02,02,Sábado,2020-05,2020,STC,L8,,,88010.0
2020-05-02,02,Sábado,2020-05,2020,STC,LA,,,68575.0
2020-05-03,03,Domingo,2020-05,2020,STC,L1,,,110461.0
2020-05-03,03,Domingo,2020-05,2020,STC,L4,,,11346.0
2020-05-03,03,Domingo,2020-05,2020,STC,L6,,,17293.0
2020-05-03,03,Domingo,2020-05,2020,STC,L9,,,47575.0
2020-05-03,03,Domingo,2020-05,2020,STC,L12,,,59078.0
2020-05-04,04,Lunes,2020-05,2020,STC,L2,,,180920.0
2020-05-04,04,Lunes,2020-05,2020,STC,LA,,,81550.0
2020-05-05,05,Martes,2020-05,2020,STC,L1,,,188471.0
2020-05-05,05,Martes,2020-05,2020,STC,L7,,,70411.0
2020-05-05,05,Martes,2020-05,2020,STC,L8,,,106549.0
2020-05-06,06,Miércoles,2020-05,2020,STC,LB,,,119799.0
2020-05-07,07,Jueves,2020-05,2020,STC,L1,,,183009.0
2020-05-07,07,Jueves,2020-05,2020,STC,L2,,,169635.0
2020-05-07,07,Jueves,2020-05,2020,STC,L4,,,21618.0
2020-05-07,07,Jueves,2020-05,2020,STC,L5,,,63195.0
2020-05-07,07,Jueves,2020-05,2020,STC,L7,,,68591.0
2020-05-07,07,Jueves,2020-05,2020,STC,L8,,,99784.0
2020-05-07,07,Jueves,2020-05,2020,STC,LB,,,119511.0
2020-05-08,08,Viernes,2020-05,2020,STC,L6,,,42370.0
2020-05-08,08,Viernes,2020-05,2020,STC,L8,,,107782.0
2020-05-08,08,Viernes,2020-05,2020,STC,L12,,,110069.0
2020-05-09,09,Sábado,2020-05,2020,STC,L3,,,142416.0
2020-05-09,09,Sábado,2020-05,2020,STC,L4,,,13734.0
2020-05-09,09,Sábado,2020-05,2020,STC,L5,,,60494.0
2020-05-09,09,Sábado,2020-05,2020,STC,L7,,,54959.0
2020-05-09,09,Sábado,2020-05,2020,STC,L12,,,97737.0
2020-05-10,10,Domingo,2020-05,2020,STC,L6,,,14219.0
2020-05-11,11,Lunes,2020-05,2020,STC,L5,,,69561.0
2020-05-11,11,Lunes,2020-05,2020,STC,L6,,,36196.0
2020-05-11,11,Lunes,2020-05,2020,STC,L9,,,83596.0
2020-05-12,12,Martes,2020-05,2020,STC,L1,,,167712.0
2020-05-13,13,Miércoles,2020-05,2020,STC,L8,,,104779.0
2020-05-13,13,Miércoles,2020-05,2020,STC,LA,,,80964.0
2020-05-14,14,Jueves,2020-05,2020,STC,L3,,,
2020-05-14,14,Jueves,2020-05,2020,STC,L4,,,
2020-03-11,11,Miércoles,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,105281.0
2020-03-12,12,Jueves,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,101699.0
2020-03-15,15,Domingo,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,34597.0
2020-03-19,19,Jueves,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,67580.0
2020-03-20,20,Viernes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,70918.0
2020-03-21,21,Sábado,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,41310.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,47252.0
2020-03-26,26,Jueves,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,45008.0
2020-03-30,30,Lunes,2020-03,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,40298.0
2020-04-03,03,Viernes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,33596.0
2020-04-07,07,Martes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,29668.0
2020-04-10,10,Viernes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,15418.0
2020-04-14,14,Martes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,28512.0
2020-04-19,19,Domingo,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,14080.0
2020-04-24,24,Viernes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,24071.0
2020-04-27,27,Lunes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,24109.0
2020-04-28,28,Martes,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,23406.0
2020-04-30,30,Jueves,2020-04,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,23335.0
2020-05-14,14,Jueves,2020-05,2020,STE-Tren Ligero,Xochimilco-Tasqueña,,,
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L1 Eje Central,,,53954.0
2020-03-01,01,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,6766.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,8267.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,13439.0
2020-03-02,02,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,7856.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,17864.0
2020-03-03,03,Martes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,9636.0
2020-03-04,04,Miércoles,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,10775.0
2020-03-04,04,Miércoles,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,16909.0
2020-03-04,04,Miércoles,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,8453.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L1 Eje Central,,,92150.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,19419.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,9704.0
2020-03-05,05,Jueves,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,13397.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,86432.0
2020-03-06,06,Viernes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,12004.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,14662.0
2020-03-07,07,Sábado,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5628.0
2020-03-08,08,Domingo,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-09,09,Lunes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,7960.0
2020-03-10,10,Martes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,83829.0
2020-03-10,10,Martes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,12502.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L1 Eje Central,,,83736.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,11375.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,21549.0
2020-03-11,11,Miércoles,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,14288.0
2020-03-12,12,Jueves,2020-03,2020,STE-Trolebús,L1 Eje Central,,,83088.0
2020-03-12,12,Jueves,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,8654.0
2020-03-12,12,Jueves,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,12404.0
2020-03-12,12,Jueves,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,8948.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,91011.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,10415.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,18718.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,8572.0
2020-03-13,13,Viernes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,11016.0
2020-03-14,14,Sábado,2020-03,2020,STE-Trolebús,L1 Eje Central,,,73110.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,4025.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3783.0
2020-03-15,15,Domingo,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-16,16,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,50364.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,79549.0
2020-03-17,17,Martes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,11181.0
2020-03-18,18,Miércoles,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,7785.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L1 Eje Central,,,70580.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,17455.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,8522.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,7438.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,10346.0
2020-03-19,19,Jueves,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,65171.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,10403.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6835.0
2020-03-20,20,Viernes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,10706.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L1 Eje Central,,,51382.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,2643.0
2020-03-21,21,Sábado,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4889.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L1 Eje Central,,,31847.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,2604.0
2020-03-22,22,Domingo,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,2631.0
